inningNumber,balls_id,overNumber,oversUnique,oversActual,ballNumber,totalRuns,batsmanRuns,isFour,isSix,isWicket,outPlayerId,dismissalType,byes,legbyes,wides,wagonX,wagonY,wagonZone,timestamp,batsmanPlayerId,bowlerPlayerId,totalInningRuns,totalInningWickets,batsmanStatText,bowlerStatText
1,43641151,8,7.06,7.5,6,0,0,False,False,False,,,0,0,0,227,182,3,2023-09-12T14:48:25.000Z,78229,87477,26,3,Charith Asalanka 0* (4b),Mohammed Siraj 3.5-2-9-1
1,43641154,8,7.07,7.6,7,0,0,False,False,False,,,0,0,0,237,165,2,2023-09-12T14:49:16.000Z,78229,87477,26,3,Charith Asalanka 0* (5b),Mohammed Siraj 4-2-9-1
1,43641158,9,8.01,8.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T14:50:30.000Z,70890,70640,26,3,Sadeera Samarawickrama 0* (3b),Jasprit Bumrah 4.1-1-16-2
1,43641162,9,8.02,8.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T14:51:08.000Z,70890,70640,26,3,Sadeera Samarawickrama 0* (4b),Jasprit Bumrah 4.2-1-16-2
1,43641165,9,8.03,8.3,3,0,0,False,False,False,,,0,0,0,161,218,5,2023-09-12T14:52:03.000Z,70890,70640,26,3,Sadeera Samarawickrama 0* (5b),Jasprit Bumrah 4.3-1-16-2
1,43641169,9,8.04,8.4,4,1,0,False,False,False,,,0,0,1,0,0,0,2023-09-12T14:52:39.000Z,70890,70640,27,3,Sadeera Samarawickrama 0* (5b),Jasprit Bumrah 4.3-1-17-2
1,43641172,9,8.05,8.4,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T14:53:04.000Z,70890,70640,27,3,Sadeera Samarawickrama 0* (6b),Jasprit Bumrah 4.4-1-17-2
1,43641174,9,8.06,8.5,6,4,4,True,False,False,,,0,0,0,124,355,5,2023-09-12T14:54:18.000Z,70890,70640,31,3,Sadeera Samarawickrama 4* (7b 1x4),Jasprit Bumrah 4.5-1-21-2
1,43641175,9,8.07,8.6,7,0,0,False,False,False,,,0,0,0,153,224,5,2023-09-12T14:54:41.000Z,70890,70640,31,3,Sadeera Samarawickrama 4* (8b 1x4),Jasprit Bumrah 5-1-21-2
1,43641177,10,9.01,9.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T14:55:59.000Z,78229,87477,31,3,Charith Asalanka 0* (6b),Mohammed Siraj 4.1-2-9-1
1,43641178,10,9.02,9.2,2,0,0,False,False,False,,,0,0,0,198,232,4,2023-09-12T14:56:45.000Z,78229,87477,31,3,Charith Asalanka 0* (7b),Mohammed Siraj 4.2-2-9-1
1,43641179,10,9.03,9.3,3,0,0,False,False,False,,,0,0,0,236,154,2,2023-09-12T14:58:09.000Z,78229,87477,31,3,Charith Asalanka 0* (8b),Mohammed Siraj 4.3-2-9-1
1,43641180,10,9.04,9.4,4,4,4,True,False,False,,,0,0,0,353,140,2,2023-09-12T14:59:26.000Z,78229,87477,35,3,Charith Asalanka 4* (9b 1x4),Mohammed Siraj 4.4-2-13-1
1,43641183,10,9.05,9.5,5,4,4,True,False,False,,,0,0,0,151,5,8,2023-09-12T15:00:16.000Z,78229,87477,39,3,Charith Asalanka 8* (10b 2x4),Mohammed Siraj 4.5-2-17-1
1,43641185,10,9.06,9.6,6,0,0,False,False,False,,,0,0,0,203,224,4,2023-09-12T15:00:43.000Z,78229,87477,39,3,Charith Asalanka 8* (11b 2x4),Mohammed Siraj 5-2-17-1
1,43641190,11,10.01,10.1,1,2,2,False,False,False,,,0,0,0,43,194,6,2023-09-12T15:02:30.000Z,70890,70633,41,3,Sadeera Samarawickrama 6* (9b 1x4),Hardik Pandya 0.1-0-2-0
1,43641193,11,10.02,10.2,2,0,0,False,False,False,,,0,0,0,179,184,5,2023-09-12T15:03:07.000Z,70890,70633,41,3,Sadeera Samarawickrama 6* (10b 1x4),Hardik Pandya 0.2-0-2-0
1,43641196,11,10.03,10.3,3,1,1,False,False,False,,,0,0,0,216,38,1,2023-09-12T15:03:36.000Z,70890,70633,42,3,Sadeera Samarawickrama 7* (11b 1x4),Hardik Pandya 0.3-0-3-0
1,43641201,11,10.04,10.4,4,0,0,False,False,False,,,0,0,0,226,178,3,2023-09-12T15:04:32.000Z,78229,70633,42,3,Charith Asalanka 8* (12b 2x4),Hardik Pandya 0.4-0-3-0
1,43641205,11,10.05,10.5,5,0,0,False,False,False,,,0,0,0,213,188,3,2023-09-12T15:05:29.000Z,78229,70633,42,3,Charith Asalanka 8* (13b 2x4),Hardik Pandya 0.5-0-3-0
1,43641208,11,10.06,10.6,6,0,0,False,False,False,,,0,0,0,211,187,3,2023-09-12T15:05:59.000Z,78229,70633,42,3,Charith Asalanka 8* (14b 2x4),Hardik Pandya 1-0-3-0
1,43641217,12,11.01,11.1,1,1,1,False,False,False,,,0,0,0,231,173,3,2023-09-12T15:07:52.000Z,70890,67609,43,3,Sadeera Samarawickrama 8* (12b 1x4),Kuldeep Yadav 0.1-0-1-0
1,43641227,12,11.02,11.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:09:39.000Z,78229,67609,43,3,Charith Asalanka 8* (15b 2x4),Kuldeep Yadav 0.2-0-1-0
1,43641231,12,11.03,11.3,3,1,0,False,False,False,,,1,0,0,0,0,0,2023-09-12T15:11:00.000Z,78229,67609,44,3,Charith Asalanka 8* (16b 2x4),Kuldeep Yadav 0.3-0-1-0
1,43641235,12,11.04,11.4,4,0,0,False,False,False,,,0,0,0,246,161,2,2023-09-12T15:10:46.000Z,70890,67609,44,3,Sadeera Samarawickrama 8* (13b 1x4),Kuldeep Yadav 0.4-0-1-0
1,43641239,12,11.05,11.5,5,0,0,False,False,False,,,0,0,0,213,196,3,2023-09-12T15:11:18.000Z,70890,67609,44,3,Sadeera Samarawickrama 8* (14b 1x4),Kuldeep Yadav 0.5-0-1-0
1,43641241,12,11.06,11.6,6,0,0,False,False,False,,,0,0,0,156,243,5,2023-09-12T15:11:28.000Z,70890,67609,44,3,Sadeera Samarawickrama 8* (15b 1x4),Kuldeep Yadav 1-0-1-0
1,43641246,13,12.01,12.1,1,1,0,False,False,False,,,1,0,0,0,0,0,2023-09-12T15:13:15.000Z,78229,49247,45,3,Charith Asalanka 8* (17b 2x4),Ravindra Jadeja 0.1-0-0-0
1,43641251,13,12.02,12.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:13:37.000Z,70890,49247,45,3,Sadeera Samarawickrama 8* (16b 1x4),Ravindra Jadeja 0.2-0-0-0
1,43641254,13,12.03,12.3,3,1,1,False,False,False,,,0,0,0,287,183,3,2023-09-12T15:13:49.000Z,70890,49247,46,3,Sadeera Samarawickrama 9* (17b 1x4),Ravindra Jadeja 0.3-0-1-0
1,43641258,13,12.04,12.4,4,1,1,False,False,False,,,0,0,0,129,37,8,2023-09-12T15:14:22.000Z,78229,49247,47,3,Charith Asalanka 9* (18b 2x4),Ravindra Jadeja 0.4-0-2-0
1,43641262,13,12.05,12.5,5,0,0,False,False,False,,,0,0,0,147,147,7,2023-09-12T15:14:40.000Z,70890,49247,47,3,Sadeera Samarawickrama 9* (18b 1x4),Ravindra Jadeja 0.5-0-2-0
1,43641265,13,12.06,12.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:15:13.000Z,70890,49247,47,3,Sadeera Samarawickrama 9* (19b 1x4),Ravindra Jadeja 1-0-2-0
1,43641275,14,13.01,13.1,1,3,3,False,False,False,,,0,0,0,148,21,8,2023-09-12T15:16:30.000Z,78229,67609,50,3,Charith Asalanka 12* (19b 2x4),Kuldeep Yadav 1.1-0-4-0
1,43641284,14,13.02,13.2,2,1,1,False,False,False,,,0,0,0,217,314,4,2023-09-12T15:17:10.000Z,70890,67609,51,3,Sadeera Samarawickrama 10* (20b 1x4),Kuldeep Yadav 1.2-0-5-0
1,43641291,14,13.03,13.3,3,0,0,False,False,False,,,0,0,0,231,157,2,2023-09-12T15:17:42.000Z,78229,67609,51,3,Charith Asalanka 12* (20b 2x4),Kuldeep Yadav 1.3-0-5-0
1,43641295,14,13.04,13.4,4,1,1,False,False,False,,,0,0,0,151,191,6,2023-09-12T15:18:08.000Z,78229,67609,52,3,Charith Asalanka 13* (21b 2x4),Kuldeep Yadav 1.4-0-6-0
1,43641299,14,13.05,13.5,5,0,0,False,False,False,,,0,0,0,178,193,5,2023-09-12T15:18:37.000Z,70890,67609,52,3,Sadeera Samarawickrama 10* (21b 1x4),Kuldeep Yadav 1.5-0-6-0
1,43641302,14,13.06,13.6,6,0,0,False,False,False,,,0,0,0,152,195,5,2023-09-12T15:18:55.000Z,70890,67609,52,3,Sadeera Samarawickrama 10* (22b 1x4),Kuldeep Yadav 2-0-6-0
1,43641330,15,14.01,14.1,1,0,0,False,False,False,,,0,0,0,157,171,6,2023-09-12T15:22:53.000Z,78229,49247,52,3,Charith Asalanka 13* (22b 2x4),Ravindra Jadeja 1.1-0-2-0
1,43641332,15,14.02,14.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:23:07.000Z,78229,49247,52,3,Charith Asalanka 13* (23b 2x4),Ravindra Jadeja 1.2-0-2-0
1,43641336,15,14.03,14.3,3,1,1,False,False,False,,,0,0,0,69,86,7,2023-09-12T15:23:25.000Z,78229,49247,53,3,Charith Asalanka 14* (24b 2x4),Ravindra Jadeja 1.3-0-3-0
1,43641342,15,14.04,14.4,4,1,1,False,False,False,,,0,0,0,154,312,5,2023-09-12T15:24:00.000Z,70890,49247,54,3,Sadeera Samarawickrama 11* (23b 1x4),Ravindra Jadeja 1.4-0-4-0
1,43641344,15,14.05,14.5,5,1,1,False,False,False,,,0,0,0,134,174,6,2023-09-12T15:24:28.000Z,78229,49247,55,3,Charith Asalanka 15* (25b 2x4),Ravindra Jadeja 1.5-0-5-0
1,43641348,15,14.06,14.6,6,1,1,False,False,False,,,0,0,0,309,178,3,2023-09-12T15:24:53.000Z,70890,49247,56,3,Sadeera Samarawickrama 12* (24b 1x4),Ravindra Jadeja 2-0-6-0
1,43641359,16,15.01,15.1,1,1,1,False,False,False,,,0,0,0,271,60,1,2023-09-12T15:26:08.000Z,70890,67609,57,3,Sadeera Samarawickrama 13* (25b 1x4),Kuldeep Yadav 2.1-0-7-0
1,43641365,16,15.02,15.2,2,1,1,False,False,False,,,0,0,0,308,194,3,2023-09-12T15:26:48.000Z,78229,67609,58,3,Charith Asalanka 16* (26b 2x4),Kuldeep Yadav 2.2-0-8-0
1,43641369,16,15.03,15.3,3,2,2,False,False,False,,,0,0,0,35,225,6,2023-09-12T15:27:27.000Z,70890,67609,60,3,Sadeera Samarawickrama 15* (26b 1x4),Kuldeep Yadav 2.3-0-10-0
1,43641372,16,15.04,15.4,4,1,1,False,False,False,,,0,0,0,276,69,1,2023-09-12T15:27:59.000Z,70890,67609,61,3,Sadeera Samarawickrama 16* (27b 1x4),Kuldeep Yadav 2.4-0-11-0
1,43641375,16,15.05,15.5,5,1,1,False,False,False,,,0,0,0,85,180,6,2023-09-12T15:28:33.000Z,78229,67609,62,3,Charith Asalanka 17* (27b 2x4),Kuldeep Yadav 2.5-0-12-0
1,43641379,16,15.06,15.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:29:16.000Z,70890,67609,62,3,Sadeera Samarawickrama 16* (28b 1x4),Kuldeep Yadav 3-0-12-0
1,43641384,17,16.01,16.1,1,0,0,False,False,False,,,0,0,0,245,137,2,2023-09-12T15:30:08.000Z,78229,49247,62,3,Charith Asalanka 17* (28b 2x4),Ravindra Jadeja 2.1-0-6-0
1,43641387,17,16.02,16.2,2,1,1,False,False,False,,,0,0,0,112,47,8,2023-09-12T15:30:26.000Z,78229,49247,63,3,Charith Asalanka 18* (29b 2x4),Ravindra Jadeja 2.2-0-7-0
1,43641391,17,16.03,16.3,3,1,1,False,False,False,,,0,0,0,43,235,6,2023-09-12T15:30:56.000Z,70890,49247,64,3,Sadeera Samarawickrama 17* (29b 1x4),Ravindra Jadeja 2.3-0-8-0
1,43641395,17,16.04,16.4,4,0,0,False,False,False,,,0,0,0,157,186,6,2023-09-12T15:31:18.000Z,78229,49247,64,3,Charith Asalanka 18* (30b 2x4),Ravindra Jadeja 2.4-0-8-0
1,43641400,17,16.05,16.5,5,2,2,False,False,False,,,0,0,0,48,133,7,2023-09-12T15:32:11.000Z,78229,49247,66,3,Charith Asalanka 20* (31b 2x4),Ravindra Jadeja 2.5-0-10-0
1,43641406,17,16.06,16.6,6,1,1,False,False,False,,,0,0,0,60,106,7,2023-09-12T15:32:20.000Z,78229,49247,67,3,Charith Asalanka 21* (32b 2x4),Ravindra Jadeja 3-0-11-0
1,43641425,18,17.01,17.1,1,1,1,False,False,False,,,0,0,0,223,116,1,2023-09-12T15:34:07.000Z,78229,67609,68,3,Charith Asalanka 22* (33b 2x4),Kuldeep Yadav 3.1-0-13-0
1,43641428,18,17.02,17.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:34:36.000Z,70890,67609,68,3,Sadeera Samarawickrama 17* (30b 1x4),Kuldeep Yadav 3.2-0-13-0
1,43641434,18,17.03,17.3,3,0,0,False,False,True,70890,5,0,0,0,0,0,0,2023-09-12T15:35:18.000Z,70890,67609,68,4,Sadeera Samarawickrama 17 (31b 1x4),Kuldeep Yadav 3.3-0-13-1
1,43641453,18,17.04,17.4,4,0,0,False,False,False,,,0,0,0,232,195,3,2023-09-12T15:37:19.000Z,62760,67609,68,4,Dhananjaya de Silva 0* (1b),Kuldeep Yadav 3.4-0-13-1
1,43641457,18,17.05,17.5,5,0,0,False,False,False,,,0,0,0,193,143,1,2023-09-12T15:37:41.000Z,62760,67609,68,4,Dhananjaya de Silva 0* (2b),Kuldeep Yadav 3.5-0-13-1
1,43641460,18,17.06,17.6,6,1,1,False,False,False,,,0,0,0,292,134,2,2023-09-12T15:38:09.000Z,62760,67609,69,4,Dhananjaya de Silva 1* (3b),Kuldeep Yadav 4-0-14-1
1,43641473,19,18.01,18.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:39:28.000Z,62760,49247,69,4,Dhananjaya de Silva 1* (4b),Ravindra Jadeja 3.1-0-11-0
1,43641479,19,18.02,18.2,2,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:39:44.000Z,62760,49247,69,4,Dhananjaya de Silva 1* (5b),Ravindra Jadeja 3.2-0-11-0
1,43641481,19,18.03,18.3,3,0,0,False,False,False,,,0,0,0,169,133,8,2023-09-12T15:40:04.000Z,62760,49247,69,4,Dhananjaya de Silva 1* (6b),Ravindra Jadeja 3.3-0-11-0
1,43641486,19,18.04,18.4,4,4,4,True,False,False,,,0,0,0,339,285,3,2023-09-12T15:40:25.000Z,62760,49247,73,4,Dhananjaya de Silva 5* (7b 1x4),Ravindra Jadeja 3.4-0-15-0
1,43641489,19,18.05,18.5,5,0,0,False,False,False,,,0,0,0,145,175,6,2023-09-12T15:40:58.000Z,62760,49247,73,4,Dhananjaya de Silva 5* (8b 1x4),Ravindra Jadeja 3.5-0-15-0
1,43641493,19,18.06,18.6,6,0,0,False,False,False,,,0,0,0,161,131,8,2023-09-12T15:41:20.000Z,62760,49247,73,4,Dhananjaya de Silva 5* (9b 1x4),Ravindra Jadeja 4-0-15-0
1,43641503,20,19.01,19.1,1,0,0,False,False,False,,,0,0,0,224,183,3,2023-09-12T15:42:20.000Z,78229,67609,73,4,Charith Asalanka 22* (34b 2x4),Kuldeep Yadav 4.1-0-14-1
1,43641510,20,19.02,19.2,2,0,0,False,False,True,78229,1,0,0,0,168,146,8,2023-09-12T15:43:48.000Z,78229,67609,73,5,Charith Asalanka 22 (35b 2x4),Kuldeep Yadav 4.2-0-14-2
1,43641526,20,19.03,19.3,3,4,4,True,False,False,,,0,0,0,43,298,6,2023-09-12T15:44:47.000Z,61690,67609,77,5,Dasun Shanaka 4* (1b 1x4),Kuldeep Yadav 4.3-0-18-2
1,43641534,20,19.04,19.4,4,0,0,False,False,False,,,0,0,0,185,175,4,2023-09-12T15:45:35.000Z,61690,67609,77,5,Dasun Shanaka 4* (2b 1x4),Kuldeep Yadav 4.4-0-18-2
1,43641539,20,19.05,19.5,5,1,1,False,False,False,,,0,0,0,291,268,3,2023-09-12T15:46:03.000Z,61690,67609,78,5,Dasun Shanaka 5* (3b 1x4),Kuldeep Yadav 4.5-0-19-2
1,43641543,20,19.06,19.6,6,1,1,False,False,False,,,0,0,0,264,79,1,2023-09-12T15:46:33.000Z,62760,67609,79,5,Dhananjaya de Silva 6* (10b 1x4),Kuldeep Yadav 5-0-20-2
1,43641553,21,20.01,20.1,1,0,0,False,False,False,,,0,0,0,155,188,6,2023-09-12T15:47:46.000Z,62760,67455,79,5,Dhananjaya de Silva 6* (11b 1x4),Axar Patel 0.1-0-0-0
1,43641555,21,20.02,20.2,2,0,0,False,False,False,,,0,0,0,154,173,6,2023-09-12T15:48:02.000Z,62760,67455,79,5,Dhananjaya de Silva 6* (12b 1x4),Axar Patel 0.2-0-0-0
1,43641558,21,20.03,20.3,3,1,1,False,False,False,,,0,0,0,53,246,6,2023-09-12T15:48:29.000Z,62760,67455,80,5,Dhananjaya de Silva 7* (13b 1x4),Axar Patel 0.3-0-1-0
1,43641568,21,20.04,20.4,4,0,0,False,False,False,,,0,0,0,134,194,6,2023-09-12T15:49:16.000Z,61690,67455,80,5,Dasun Shanaka 5* (4b 1x4),Axar Patel 0.4-0-1-0
1,43641570,21,20.05,20.5,5,0,0,False,False,False,,,0,0,0,185,182,4,2023-09-12T15:49:31.000Z,61690,67455,80,5,Dasun Shanaka 5* (5b 1x4),Axar Patel 0.5-0-1-0
1,43641573,21,20.06,20.6,6,0,0,False,False,False,,,0,0,0,162,174,6,2023-09-12T15:49:47.000Z,61690,67455,80,5,Dasun Shanaka 5* (6b 1x4),Axar Patel 1-0-1-0
1,43641582,22,21.01,21.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:50:52.000Z,62760,67609,80,5,Dhananjaya de Silva 7* (14b 1x4),Kuldeep Yadav 5.1-0-20-2
1,43641586,22,21.02,21.2,2,0,0,False,False,False,,,0,0,0,184,182,4,2023-09-12T15:51:27.000Z,62760,67609,80,5,Dhananjaya de Silva 7* (15b 1x4),Kuldeep Yadav 5.2-0-20-2
1,43641589,22,21.03,21.3,3,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:51:59.000Z,62760,67609,80,5,Dhananjaya de Silva 7* (16b 1x4),Kuldeep Yadav 5.3-0-20-2
1,43641593,22,21.04,21.4,4,2,2,False,False,False,,,0,0,0,221,31,1,2023-09-12T15:52:25.000Z,62760,67609,82,5,Dhananjaya de Silva 9* (17b 1x4),Kuldeep Yadav 5.4-0-22-2
1,43641599,22,21.05,21.5,5,2,2,False,False,False,,,0,0,0,303,105,2,2023-09-12T15:53:02.000Z,62760,67609,84,5,Dhananjaya de Silva 11* (18b 1x4),Kuldeep Yadav 5.5-0-24-2
1,43641605,22,21.06,21.6,6,0,0,False,False,False,,,0,0,0,157,178,6,2023-09-12T15:53:41.000Z,62760,67609,84,5,Dhananjaya de Silva 11* (19b 1x4),Kuldeep Yadav 6-0-24-2
1,43641613,23,22.01,22.1,1,1,1,False,False,False,,,0,0,0,39,221,6,2023-09-12T15:54:38.000Z,61690,67455,85,5,Dasun Shanaka 6* (7b 1x4),Axar Patel 1.1-0-2-0
1,43641619,23,22.02,22.2,2,0,0,False,False,False,,,0,0,0,155,173,6,2023-09-12T15:55:20.000Z,62760,67455,85,5,Dhananjaya de Silva 11* (20b 1x4),Axar Patel 1.2-0-2-0
1,43641622,23,22.03,22.3,3,0,0,False,False,False,,,0,0,0,166,135,8,2023-09-12T15:55:39.000Z,62760,67455,85,5,Dhananjaya de Silva 11* (21b 1x4),Axar Patel 1.3-0-2-0
1,43641625,23,22.04,22.4,4,4,4,True,False,False,,,0,0,0,123,8,8,2023-09-12T15:56:07.000Z,62760,67455,89,5,Dhananjaya de Silva 15* (22b 2x4),Axar Patel 1.4-0-6-0
1,43641630,23,22.05,22.5,5,0,0,False,False,False,,,0,0,0,133,133,7,2023-09-12T15:56:43.000Z,62760,67455,89,5,Dhananjaya de Silva 15* (23b 2x4),Axar Patel 1.5-0-6-0
1,43641635,23,22.06,22.6,6,4,4,True,False,False,,,0,0,0,345,289,3,2023-09-12T15:57:12.000Z,62760,67455,93,5,Dhananjaya de Silva 19* (24b 3x4),Axar Patel 2-0-10-0
1,43641645,24,23.01,23.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T15:58:06.000Z,61690,67609,93,5,Dasun Shanaka 6* (8b 1x4),Kuldeep Yadav 6.1-0-24-2
1,43641650,24,23.02,23.2,2,0,0,False,False,False,,,0,0,0,168,144,8,2023-09-12T15:58:34.000Z,61690,67609,93,5,Dasun Shanaka 6* (9b 1x4),Kuldeep Yadav 6.2-0-24-2
1,43641653,24,23.03,23.3,3,1,1,False,False,False,,,0,0,0,269,307,4,2023-09-12T15:58:53.000Z,61690,67609,94,5,Dasun Shanaka 7* (10b 1x4),Kuldeep Yadav 6.3-0-25-2
1,43641658,24,23.04,23.4,4,0,0,False,False,False,,,0,0,0,209,177,3,2023-09-12T15:59:25.000Z,62760,67609,94,5,Dhananjaya de Silva 19* (25b 3x4),Kuldeep Yadav 6.4-0-25-2
1,43641662,24,23.05,23.5,5,0,0,False,False,False,,,0,0,0,242,178,3,2023-09-12T15:59:45.000Z,62760,67609,94,5,Dhananjaya de Silva 19* (26b 3x4),Kuldeep Yadav 6.5-0-25-2
1,43641665,24,23.06,23.6,6,1,0,False,False,False,,,0,1,0,0,0,0,2023-09-12T16:00:08.000Z,62760,67609,95,5,Dhananjaya de Silva 19* (27b 3x4),Kuldeep Yadav 7-0-25-2
1,43641674,25,24.01,24.1,1,0,0,False,False,False,,,0,0,0,157,179,6,2023-09-12T16:01:06.000Z,62760,67455,95,5,Dhananjaya de Silva 19* (28b 3x4),Axar Patel 2.1-0-10-0
1,43641676,25,24.02,24.2,2,1,1,False,False,False,,,0,0,0,95,134,7,2023-09-12T16:01:26.000Z,62760,67455,96,5,Dhananjaya de Silva 20* (29b 3x4),Axar Patel 2.2-0-11-0
1,43641680,25,24.03,24.3,3,1,1,False,False,False,,,0,0,0,68,211,6,2023-09-12T16:01:48.000Z,61690,67455,97,5,Dasun Shanaka 8* (11b 1x4),Axar Patel 2.3-0-12-0
1,43641685,25,24.04,24.4,4,1,1,False,False,False,,,0,0,0,76,226,6,2023-09-12T16:02:11.000Z,62760,67455,98,5,Dhananjaya de Silva 21* (30b 3x4),Axar Patel 2.4-0-13-0
1,43641688,25,24.05,24.5,5,1,1,False,False,False,,,0,0,0,270,290,4,2023-09-12T16:02:34.000Z,61690,67455,99,5,Dasun Shanaka 9* (12b 1x4),Axar Patel 2.5-0-14-0
1,43641691,25,24.06,24.6,6,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:03:00.000Z,62760,67455,99,5,Dhananjaya de Silva 21* (31b 3x4),Axar Patel 3-0-14-0
1,43641703,26,25.01,25.1,1,0,0,False,False,True,61690,1,0,0,0,169,137,8,2023-09-12T16:04:29.000Z,61690,49247,99,6,Dasun Shanaka 9 (13b 1x4),Ravindra Jadeja 4.1-0-15-1
1,43641720,26,25.02,25.2,2,1,1,False,False,False,,,0,0,0,113,60,8,2023-09-12T16:06:18.000Z,102835,49247,100,6,Dunith Wellalage 1* (1b),Ravindra Jadeja 4.2-0-16-1
1,43641726,26,25.03,25.3,3,0,0,False,False,False,,,0,0,0,200,191,4,2023-09-12T16:06:56.000Z,62760,49247,100,6,Dhananjaya de Silva 21* (32b 3x4),Ravindra Jadeja 4.3-0-16-1
1,43641731,26,25.04,25.4,4,1,1,False,False,False,,,0,0,0,72,101,7,2023-09-12T16:07:14.000Z,62760,49247,101,6,Dhananjaya de Silva 22* (33b 3x4),Ravindra Jadeja 4.4-0-17-1
1,43641735,26,25.05,25.5,5,0,0,False,False,False,,,0,0,0,148,136,7,2023-09-12T16:07:44.000Z,102835,49247,101,6,Dunith Wellalage 1* (2b),Ravindra Jadeja 4.5-0-17-1
1,43641737,26,25.06,25.6,6,1,0,False,False,False,,,0,0,0,157,181,6,2023-09-12T16:07:59.000Z,102835,49247,102,6,Dunith Wellalage 1* (3b),Ravindra Jadeja 4.5-0-18-1
1,43641745,26,25.07,25.6,7,2,0,False,False,False,,,0,2,0,0,0,0,2023-09-12T16:08:59.000Z,102835,49247,104,6,Dunith Wellalage 1* (4b),Ravindra Jadeja 5-0-18-1
1,43641754,27,26.01,26.1,1,0,0,False,False,False,,,0,0,0,115,154,7,2023-09-12T16:09:56.000Z,62760,67455,104,6,Dhananjaya de Silva 22* (34b 3x4),Axar Patel 3.1-0-14-0
1,43641757,27,26.02,26.2,2,1,1,False,False,False,,,0,0,0,323,224,3,2023-09-12T16:10:15.000Z,62760,67455,105,6,Dhananjaya de Silva 23* (35b 3x4),Axar Patel 3.2-0-15-0
1,43641764,27,26.03,26.3,3,1,1,False,False,False,,,0,0,0,127,70,8,2023-09-12T16:10:54.000Z,102835,67455,106,6,Dunith Wellalage 2* (5b),Axar Patel 3.3-0-16-0
1,43641768,27,26.04,26.4,4,1,1,False,False,False,,,0,0,0,71,233,6,2023-09-12T16:11:34.000Z,62760,67455,107,6,Dhananjaya de Silva 24* (36b 3x4),Axar Patel 3.4-0-17-0
1,43641773,27,26.05,26.5,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:12:02.000Z,102835,67455,107,6,Dunith Wellalage 2* (6b),Axar Patel 3.5-0-17-0
1,43641775,27,26.06,26.6,6,1,1,False,False,False,,,0,0,0,139,60,8,2023-09-12T16:12:20.000Z,102835,67455,108,6,Dunith Wellalage 3* (7b),Axar Patel 4-0-18-0
1,43641782,28,27.01,27.1,1,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:13:18.000Z,102835,49247,108,6,Dunith Wellalage 3* (8b),Ravindra Jadeja 5.1-0-18-1
1,43641788,28,27.02,27.2,2,2,2,False,False,False,,,0,0,0,219,24,1,2023-09-12T16:14:03.000Z,102835,49247,110,6,Dunith Wellalage 5* (9b),Ravindra Jadeja 5.2-0-20-1
1,43641789,28,27.03,27.3,3,1,1,False,False,False,,,0,0,0,230,141,2,2023-09-12T16:14:20.000Z,102835,49247,111,6,Dunith Wellalage 6* (10b),Ravindra Jadeja 5.3-0-21-1
1,43641797,28,27.04,27.4,4,0,0,False,False,False,,,0,0,0,230,186,3,2023-09-12T16:15:07.000Z,62760,49247,111,6,Dhananjaya de Silva 24* (37b 3x4),Ravindra Jadeja 5.4-0-21-1
1,43641799,28,27.05,27.5,5,0,0,False,False,False,,,0,0,0,0,0,0,2023-09-12T16:15:20.000Z,62760,49247,111,6,Dhananjaya de Silva 24* (38b 3x4),Ravindra Jadeja 5.5-0-21-1
1,43641800,28,27.06,27.6,6,0,0,False,False,False,,,0,0,0,161,191,5,2023-09-12T16:15:37.000Z,62760,49247,111,6,Dhananjaya de Silva 24* (39b 3x4),Ravindra Jadeja 6-0-21-1
1,43641813,29,28.01,28.1,1,5,0,False,False,False,,,0,0,5,0,0,0,2023-09-12T16:16:43.000Z,102835,67455,116,6,Dunith Wellalage 6* (10b),Axar Patel 4-0-23-0
1,43641822,29,28.02,28.1,2,0,0,False,False,False,,,0,0,0,241,195,3,2023-09-12T16:17:22.000Z,102835,67455,116,6,Dunith Wellalage 6* (11b),Axar Patel 4.1-0-23-0
1,43641823,29,28.03,28.2,3,0,0,False,False,False,,,0,0,0,186,195,4,2023-09-12T16:17:33.000Z,102835,67455,116,6,Dunith Wellalage 6* (12b),Axar Patel 4.2-0-23-0
